Artist,Streams,Daily Streams,Genre,Release Year,Peak Position,Weeks on Chart,Lyrics Sentiment,TikTok Virality,Danceability,Acousticness,Energy,Cluster
Bass Surge,448008415.99999994,1325156.0000000002,Metal,2015.0,1.0,63.0,0.27,15.0,0.36,0.3,0.43,0
ElectroPulse,502330220.00000006,892398.0,Hip-Hop,2015.0,91.0,2.0,-0.74,11.0,0.82,0.51,0.6,1
Samantha Lee,570059923.0,647570.0,Electronic,2008.0,32.0,42.0,-0.91,34.0,0.29,0.29,0.52,1
Urban Rhapsody,671914591.0,3658565.0,Drum & Bass,2015.0,26.0,66.0,0.21999999999999997,26.0,0.79,0.06,0.82,1
Jay Zenith,148334673.0,2779071.0,Reggae,1995.0,69.0,63.0,0.27,71.0,0.19,0.73,0.47000000000000003,0
The Midnight Howl,312806141.0,4138763.0,Trap,2001.0,40.0,9.999999999999998,0.020000000000000018,71.0,0.77,0.34,0.81,0
Urban Rhapsody,659736003.0,4479920.0,House,2025.0,48.0,52.0,0.08000000000000007,26.0,0.9800000000000001,0.6,0.25,1
ElectroPulse,291788652.0,3833237.9999999995,Punk,1990.0,78.0,87.0,-0.77,81.0,0.16,0.49,0.99,0
Ava & The Ocean,56709075.0,2324181.0,Metal,2014.0000000000002,64.0,12.0,0.78,56.00000000000001,0.77,0.92,0.18,0
Liam Harper,496887615.99999994,3892822.0,Blues,2020.0,20.0,96.0,0.6299999999999999,32.0,0.19,0.25,0.2,1
Firefly Symphony,125648998.0,1830743.0,Punk,1998.0,51.00000000000001,19.0,0.3400000000000001,28.000000000000004,0.75,0.15,0.22,0
EchoSync,398251584.0,4131539.0,Techno,2011.0,10.0,44.0,0.42999999999999994,46.0,0.21,0.11,0.8,0
Crimson Echo,773746433.0,63506.0,EDM,1994.0,37.0,24.0,0.30000000000000004,66.0,0.9100000000000001,0.84,0.36,1
DJ Thunder,219883713.0,4643970.0,Rock,1996.0,84.0,12.0,-0.10999999999999999,95.0,0.38,0.32,0.31,0
Horizon Flow,169551443.0,183059.0,Indie,1992.0,66.0,38.0,0.28,86.0,0.51,0.56,0.22,1
Sofia Carter,229042686.00000003,443337.0,Metal,2006.0,20.0,66.0,-0.89,27.0,0.2,0.11,0.76,0
Celestial Harmony,265508546.0,2271757.0,House,2025.0,1.0,28.000000000000004,0.96,6.0,0.25,0.89,1.0,1
Sofia Carter,175532290.0,4252497.0,R&B,2025.0,75.0,33.0,0.71,94.0,0.8,0.05,0.37,0
Luna Nova,365412581.0,1864022.0,Synthwave,2000.0,7.000000000000001,49.0,-0.48,6.0,0.62,0.41,0.74,0
Neon Vortex,336456385.0,2297129.0,Jazz,2002.0,63.00000000000001,55.0,0.41999999999999993,46.0,0.17,0.53,0.84,1
Samantha Lee,314221296.0,617826.0,Blues,1997.0,44.0,2.0,0.28,11.0,0.56,0.94,0.23,1
Sofia Carter,638688914.0,1559127.9999999998,EDM,1991.0,28.000000000000004,85.0,0.78,75.0,0.43,0.62,0.65,1
EchoSync,268608085.0,1859785.0,Metal,2011.0,22.0,37.0,-0.47,36.0,0.87,0.77,0.42,0
Neon Vortex,523779383.0,539486.0,Blues,2005.0,96.0,60.0,0.08000000000000007,89.0,0.96,0.25,0.17,1
EchoSync,750333083.0,1032864.0,Drum & Bass,2015.0,81.0,7.000000000000001,0.08000000000000007,17.0,0.59,0.1,0.84,1
Urban Rhapsody,589737529.0,64826.0,Hip-Hop,2016.0,52.0,38.0,0.98,28.999999999999996,0.11,0.08,0.11,1
Bass Surge,594040096.0,3859842.0,Punk,1994.0,63.00000000000001,75.0,-0.55,18.0,0.34,0.8,0.28,0
The Midnight Howl,431967511.0,2222565.0,Metal,2015.0,59.0,13.0,0.6299999999999999,66.0,0.3,0.31,0.72,0
Retro Resonance,487885242.0,4611905.0,Pop,1991.0,96.0,23.0,0.3700000000000001,6.0,0.19,0.6,0.78,0
Luna Nova,333064612.0,4094379.0,Drum & Bass,1999.0,95.0,90.0,0.3500000000000001,22.0,0.74,0.26,0.9400000000000001,1
Sofia Carter,697815291.0,1130448.0,Drum & Bass,2016.0,36.0,47.0,0.09000000000000008,51.0,0.13,0.18,0.48,1
Bass Surge,783508483.0,2621598.0,Rock,2011.9999999999998,79.0,13.0,-0.59,22.0,0.95,0.02,0.75,0
Retro Resonance,61140381.99999999,4599146.0,EDM,2020.0,39.0,1.0,-0.65,45.0,0.56,0.0,0.41,1
Retro Resonance,250477172.0,3195945.0000000005,K-Pop,2016.0,20.0,35.0,-0.45999999999999996,45.0,0.19,0.0,0.2,1
Ava & The Ocean,186347204.0,1186792.0,Reggae,2011.9999999999998,13.0,9.999999999999998,0.15999999999999992,42.0,0.34,0.58,0.62,0
Neon Vortex,264114123.0,1651236.0,K-Pop,1993.0,69.0,79.0,0.29000000000000004,36.0,0.79,0.54,0.8999999999999999,1
Jay Zenith,618093102.0,1099114.0,R&B,2002.0,100.0,46.0,0.7,85.0,0.74,0.14,0.23,0
Firefly Symphony,446192848.0,1449812.0,Jazz,2007.0,40.0,29.0,0.09000000000000008,18.0,0.25,0.39,0.28,1
Jay Zenith,505329289.0,1978596.0,Electronic,2021.0,67.0,92.0,0.41999999999999993,74.0,0.62,0.21,0.51,1
Jay Zenith,716124617.0,1388346.9999999998,Synthwave,1992.0,74.0,39.0,-0.30000000000000004,60.0,0.57,0.06,0.71,0
Aurora Soundwave,456778063.0,3288824.0,Indie,1993.0,89.0,93.0,-0.19999999999999996,71.0,0.42,0.33,0.76,1
Firefly Symphony,681694485.0,4514124.0,Lo-Fi,2002.0,2.0,63.0,0.09000000000000008,40.0,0.55,0.26,0.19,0
Celestial Harmony,211627879.99999997,2937894.0,Punk,2017.0,32.0,18.0,0.9100000000000001,79.0,0.31,0.43,0.65,0
Luna Nova,558436104.0,4812030.0,EDM,2000.0,1.0,46.0,0.15999999999999992,82.0,0.41,0.13,0.49000000000000005,1
Horizon Flow,265591668.0,2071568.0,R&B,1994.0,45.0,95.0,-0.13,76.0,0.96,0.39,0.8,0
Sofia Carter,451606574.00000006,4615054.0,Folk,2020.0,67.0,28.000000000000004,-0.62,18.0,0.39,0.91,0.14,1
Urban Rhapsody,518831109.0,3138470.0,Latin,2008.0,62.0,63.0,-0.62,94.0,0.9100000000000001,0.3,0.7,0
Liam Harper,3085063.0,1037875.0,Country,1995.0,70.0,37.0,0.41999999999999993,42.0,0.92,0.7,0.36,1
Retro Resonance,561164697.0,4624782.0,Lo-Fi,2025.0,21.0,12.0,0.3700000000000001,71.0,0.5,0.22,0.23,0
Jay Zenith,152903910.0,1581507.0,R&B,1991.0,65.0,64.0,0.3700000000000001,40.0,0.72,0.25,0.9100000000000001,0
Celestial Harmony,482725716.00000006,1657953.0,Country,1996.0,4.0,61.0,0.79,31.0,0.31,0.63,0.9699999999999999,1
The Midnight Howl,784716469.0,4878297.0,Techno,2016.0,43.0,78.0,0.24,2.0,0.55,0.25,0.29,0
Aurora Soundwave,586772558.0,1418791.0,House,2002.0,52.99999999999999,76.0,0.08000000000000007,24.0,0.44999999999999996,0.23,0.69,1
Crimson Echo,96494089.0,3794115.9999999995,K-Pop,2011.0,63.00000000000001,52.0,-0.36,100.0,0.24,0.22,0.65,1
Crimson Echo,700738842.0,4267459.0,Hip-Hop,2013.0,63.00000000000001,29.0,0.5699999999999998,58.99999999999999,0.96,1.0,0.14,1
Samantha Lee,612814171.0,4727949.0,Techno,1993.0,95.0,65.0,0.6600000000000001,2.0,0.51,0.89,0.54,0
Crimson Echo,650334639.0,3989081.0,Blues,2009.9999999999998,68.0,61.99999999999999,-0.25,84.0,0.77,0.36,0.34,1
ElectroPulse,637079908.0,4188723.0,Trap,2002.0,28.999999999999996,67.0,-0.89,97.0,0.9400000000000001,0.59,0.5,0
Liam Harper,448333308.00000006,1208167.0,Folk,2015.0,43.0,13.0,0.56,28.000000000000004,0.54,0.78,0.48,1
Sofia Carter,403107463.0,4369735.0,Techno,1998.0,93.0,94.0,-0.68,14.000000000000002,0.58,0.91,0.86,0
Neon Vortex,583135601.0,3233512.0,Drum & Bass,2015.0,68.0,76.0,0.8399999999999999,57.00000000000001,0.74,0.48,0.13,1
Neon Vortex,195300991.0,2741257.0,Techno,2003.0,13.0,39.0,-0.96,34.0,1.0,0.41,0.65,0
Aurora Soundwave,94431490.0,2158640.0,Rock,2022.0,51.00000000000001,61.99999999999999,0.6600000000000001,73.0,0.8,0.16,0.36,0
Firefly Symphony,388939478.0,119110.0,Latin,2005.0,85.0,38.0,0.94,14.000000000000002,0.72,0.52,0.85,0
Neon Vortex,253407272.0,3667149.0,Jazz,1995.0,14.000000000000002,98.0,-0.92,47.0,0.9400000000000001,0.15,0.26,1
Celestial Harmony,137626437.0,3295339.0,Techno,2000.0,73.0,12.0,0.10000000000000009,78.0,0.85,0.75,0.71,0
Aurora Soundwave,736083927.0,806318.0,K-Pop,2018.0,57.99999999999999,65.0,0.41999999999999993,70.0,0.67,0.02,0.39,1
Urban Rhapsody,681934235.0,1363490.0000000002,Lo-Fi,2008.0,16.0,49.0,0.31000000000000005,61.0,0.95,0.62,0.48,0
Jay Zenith,758346354.0,4614040.0,Country,2005.0,24.0,102.0,-0.18999999999999995,94.0,0.85,0.88,0.38,1
Bass Surge,665173927.0,4461148.0,Electronic,2007.0,28.999999999999996,100.0,0.9100000000000001,44.0,0.41,0.33,0.22,1
Bass Surge,408872032.0,3527975.0,Jazz,1995.0,37.0,4.0,-0.53,86.0,0.9699999999999999,0.84,0.28,1
Liam Harper,703806835.0,4689493.0,Country,2004.0,57.99999999999999,68.0,-0.75,5.0,0.78,0.58,0.7,1
Crimson Echo,545963297.0,297303.0,Lo-Fi,2015.0,82.0,77.0,0.06000000000000005,16.0,0.93,0.43,0.87,0
Bass Surge,517668691.0,4671339.0,Country,2002.0,3.0,70.0,0.42999999999999994,33.0,0.9800000000000001,0.65,1.0,1
Celestial Harmony,781611241.0,1918546.0,Lo-Fi,2022.0,48.0,74.0,0.5699999999999998,15.0,0.61,0.28,0.31,0
Jay Zenith,502375395.0,3823868.0,Reggae,2007.0,39.0,99.0,-0.77,28.999999999999996,0.43,0.43,0.52,0
Bass Surge,687522052.0,4191569.0,Hip-Hop,2021.0,26.0,51.0,-0.22999999999999998,92.0,0.25,0.57,0.38,1
Jay Zenith,618574953.0,1267083.0,Pop,1996.0,32.0,17.0,-0.79,16.0,0.93,0.36,0.84,0
Horizon Flow,323506512.0,3516976.0,Hip-Hop,2003.0,76.0,38.0,0.9199999999999999,50.0,0.22,0.24,0.28,1
Samantha Lee,715957568.0,3426655.0,Reggae,2008.0,98.0,56.00000000000001,0.24,66.0,0.55,0.24,0.67,0
Horizon Flow,480839587.0,479006.0,Indie,2015.0,55.0,86.0,-0.15000000000000002,67.0,0.22,0.33,0.69,1
Horizon Flow,786583115.0,1740627.0,Trap,2008.0,92.0,79.0,-0.55,55.0,0.66,0.2,0.95,0
Firefly Symphony,131763214.0,1125150.0,Indie,1999.0,35.0,45.0,0.79,45.0,0.24,0.06,0.58,1
Jay Zenith,674967861.0,4015490.9999999995,Lo-Fi,2009.9999999999998,25.0,24.0,-0.96,79.0,0.13,0.03,0.79,0
Sofia Carter,88198902.0,804517.0,Hip-Hop,1996.0,3.0,46.0,-0.010000000000000009,86.0,0.88,0.01,0.85,1
Neon Vortex,213019398.0,2235594.0,Drum & Bass,2003.0,100.0,66.0,0.3999999999999999,10.0,0.83,0.84,0.62,1
Bass Surge,181226254.0,424312.0,Country,2021.0,42.0,94.0,-0.52,9.0,0.48,0.56,0.63,1
Horizon Flow,548676682.0,2580489.0,Pop,1991.0,20.0,65.0,0.45999999999999996,67.0,0.25,0.8,0.4,0
Horizon Flow,728164671.0,3387603.9999999995,Indie,2009.0,92.0,24.0,-0.47,75.0,0.88,0.54,0.25,1
Luna Nova,743629665.0,2661175.0,Electronic,2021.0,85.0,100.0,-0.42999999999999994,38.0,0.11,0.6,0.54,1
Urban Rhapsody,731872638.0,342676.0,R&B,2005.0,91.0,37.0,0.54,19.0,0.9699999999999999,0.99,0.43,0
DJ Thunder,296951941.0,3764233.0,Folk,2025.0,90.0,83.0,0.010000000000000009,74.0,0.48,0.25,0.49000000000000005,1
Jay Zenith,61446989.0,652579.0,Drum & Bass,2025.0,26.0,54.0,-0.57,65.0,0.69,0.36,0.69,1
EchoSync,277600149.0,3055569.9999999995,K-Pop,1998.0,98.99999999999999,34.0,0.06000000000000005,34.0,0.87,0.82,0.47000000000000003,1
Ava & The Ocean,392521521.0,1893031.0,Folk,2008.0,41.0,8.0,-0.57,67.0,0.73,0.01,0.24,1
ElectroPulse,222656036.0,2633409.0000000005,EDM,2016.0,77.0,92.0,-0.57,28.000000000000004,0.19,0.15,0.12,1
Aurora Soundwave,792220076.0,1902929.0,Jazz,1999.0,61.0,68.0,0.030000000000000027,97.0,0.73,0.29,0.84,1
Urban Rhapsody,10781635.0,3479717.0,House,1991.0,45.0,72.0,-0.9,86.0,0.67,0.14,0.65,1
Urban Rhapsody,571360968.0,2439008.0,Folk,1993.0,48.0,81.0,0.30000000000000004,46.0,0.8999999999999999,0.51,0.44999999999999996,1
Urban Rhapsody,19467904.0,3439150.0,Punk,2004.0,34.0,57.0,0.8,73.0,0.44,0.28,0.86,0
DJ Thunder,659535492.0,3074674.0,Trap,2015.0,97.0,37.0,-0.6,20.0,0.85,0.62,0.62,0
Bass Surge,551738284.0,3689729.0,Electronic,2009.9999999999998,63.00000000000001,74.0,-0.10999999999999999,32.0,0.39,0.81,0.59,1
EchoSync,325290843.0,3118268.0,Rock,2025.0,36.0,58.0,0.42999999999999994,61.0,0.19,0.27,0.86,0
The Midnight Howl,682364007.0,81397.0,R&B,2011.0,16.0,92.0,0.8199999999999998,82.0,0.43,0.13,0.77,0
Shadow Beats,162039631.0,2368969.0,Lo-Fi,2018.0,70.0,67.0,0.72,99.0,0.74,0.42,1.0,0
EchoSync,377665325.0,2983877.0,Drum & Bass,2020.0,83.0,56.00000000000001,-0.68,50.0,0.63,0.49,0.71,1
Aurora Soundwave,240392771.99999997,215218.0,Latin,1994.0,96.0,71.0,0.8799999999999999,9.0,0.44999999999999996,0.73,0.28,0
Horizon Flow,125822322.0,2662946.0000000005,Techno,2002.0,73.0,68.0,-0.14,96.0,0.35,0.73,0.93,0
Celestial Harmony,597673391.0,4077741.0,Trap,2025.0,18.0,89.0,0.07000000000000006,24.0,0.39,0.89,0.36,0
Horizon Flow,292869449.0,184525.0,Pop,1993.0,52.0,43.0,0.16999999999999993,43.0,0.31,0.93,0.32,0
EchoSync,422365470.99999994,3044451.0,Electronic,2023.0,100.0,89.0,0.8500000000000001,53.0,0.34,0.97,0.9400000000000001,1
Ava & The Ocean,718274077.0,508785.0,Latin,2008.0,71.0,12.0,-0.67,64.0,0.69,0.64,0.3,0
The Midnight Howl,626714424.0,4835835.0,Jazz,2025.0,50.0,99.0,-0.45999999999999996,42.0,0.86,0.91,0.2,1
Celestial Harmony,427368187.0,774822.0000000001,Latin,2005.0,28.000000000000004,41.0,0.97,72.0,0.58,0.39,0.41,0
Urban Rhapsody,132681460.0,209903.00000000003,Drum & Bass,2021.0,43.0,43.0,-0.94,54.0,0.83,0.75,0.67,1
Sofia Carter,601091670.0,4807718.0,Drum & Bass,2013.0,100.0,91.0,-0.69,54.0,0.92,0.21,0.14,1
Luna Nova,695238371.0,2869642.0000000005,Hip-Hop,2025.0,72.0,67.0,0.25,32.0,0.18,0.55,0.23,1
ElectroPulse,170215642.0,4787141.0,House,2004.0,24.0,30.999999999999996,0.9199999999999999,48.0,0.22,0.69,0.2,1
Jay Zenith,575567860.0,2944562.0,EDM,1996.0,57.0,64.0,-0.6,10.0,0.66,0.63,0.36,1
EchoSync,687637162.0,1921121.0,Electronic,2017.0,11.0,96.0,-0.43999999999999995,56.00000000000001,0.92,0.04,0.77,1
Jay Zenith,345062115.0,63082.0,Lo-Fi,1999.0,84.0,44.0,-0.72,63.0,0.9400000000000001,0.01,0.62,0
Ava & The Ocean,11780608.0,1676281.0,House,2004.0,20.0,85.0,-0.58,4.0,0.13,0.76,0.11,1
Neon Vortex,56081524.0,1725689.0,Hip-Hop,1990.0,57.0,21.0,-0.94,21.0,0.12,0.63,0.57,1
DJ Thunder,255674204.0,899372.0,Folk,2006.0,16.0,5.0,-0.99,80.0,0.82,0.77,0.39,1
Ava & The Ocean,9392700.0,2361986.0,Rock,1991.0,91.0,22.0,0.3900000000000001,9.0,0.8999999999999999,0.59,0.68,0
Retro Resonance,281298305.0,4265909.0,Metal,1998.0,56.00000000000001,47.0,0.5,41.0,0.22,0.17,0.23,0
Ava & The Ocean,615584500.0,2589322.0,Lo-Fi,2003.0,98.99999999999999,18.0,0.3400000000000001,40.0,0.66,0.47,0.14,0
The Midnight Howl,623767651.0,2016804.0,Blues,2009.9999999999998,28.999999999999996,65.0,0.22999999999999998,2.0,0.65,0.95,0.92,1
Firefly Symphony,664045371.0,3403390.0,Indie,1990.0,90.0,21.0,-0.22999999999999998,89.0,0.2,0.28,0.92,1
Samantha Lee,796575944.0,4559777.0,Reggae,1999.0,11.0,68.0,0.050000000000000044,60.0,0.83,0.3,0.64,0
Retro Resonance,446469670.0,3237564.0000000005,Pop,1997.0,81.0,42.0,-0.66,12.0,0.76,0.68,0.21,0
ElectroPulse,777118805.0,2932230.0,EDM,1990.0,1.0,14.000000000000002,0.55,12.0,0.12,0.78,0.11,1
Liam Harper,21280902.0,4480046.0,Lo-Fi,2011.0,69.0,3.0,-0.38,11.0,0.95,0.87,0.9400000000000001,0
Retro Resonance,763370829.0,4061032.0000000005,Folk,2003.0,51.00000000000001,79.0,0.95,94.0,0.4,0.76,0.46,1
Aurora Soundwave,736389548.0,4344294.0,Trap,2020.0,86.0,74.0,-0.45999999999999996,7.000000000000001,0.24,0.33,0.92,0
Luna Nova,719022737.0,4203119.0,Reggae,2007.0,40.0,67.0,0.49,43.0,0.59,0.24,0.65,0
Samantha Lee,372961174.0,867593.0,R&B,2006.0,57.0,77.0,-0.32000000000000006,39.0,0.9100000000000001,0.0,0.9699999999999999,0
Retro Resonance,703890975.0,4694073.0,Lo-Fi,2000.0,6.0,39.0,-0.64,74.0,0.26,0.74,0.25,0
Aurora Soundwave,134799690.0,417962.99999999994,Reggae,2019.0,83.0,23.0,0.75,52.0,0.24,0.32,0.84,0
The Midnight Howl,23328745.0,1862030.0,Synthwave,1994.0,1.0,101.0,-0.55,91.0,0.34,0.35,0.39,0
Ava & The Ocean,762721133.0,3979221.0,Latin,2007.0,3.0,100.0,0.030000000000000027,18.0,0.26,0.65,0.69,0
Bass Surge,662797230.0,2924151.0000000005,EDM,1999.0,86.0,48.0,0.8799999999999999,38.0,0.51,0.05,0.49000000000000005,1
Ava & The Ocean,276698225.0,1238887.0,Electronic,2011.9999999999998,55.0,17.0,0.9300000000000002,57.00000000000001,0.48,0.37,0.26,1
The Midnight Howl,616550079.0,4645612.0,Pop,2014.0000000000002,7.000000000000001,60.0,0.020000000000000018,54.0,0.47000000000000003,0.75,0.51,0
Bass Surge,302543917.0,2760979.0,R&B,2007.0,2.0,85.0,0.8599999999999999,42.0,0.41,0.51,0.9400000000000001,0
Neon Vortex,82471757.0,1211499.0,Jazz,2013.0,57.0,26.0,0.8999999999999999,74.0,0.76,0.9,0.84,1
The Midnight Howl,356248162.0,2629332.0,Indie,2011.0,61.0,83.0,-0.040000000000000036,33.0,0.38,0.59,0.83,1
Firefly Symphony,689000592.0,4425969.0,Pop,2025.0,45.0,50.0,-0.71,93.0,0.53,0.34,0.68,0
Celestial Harmony,356395938.0,4463757.0,EDM,1995.0,97.0,101.0,-0.22999999999999998,69.0,0.31,0.76,0.63,1
Retro Resonance,89626792.0,2761609.0,Country,2004.0,44.0,16.0,-0.39,56.00000000000001,0.74,0.59,0.63,1
EchoSync,595929215.0,2603871.0,Jazz,2020.0,49.0,99.0,0.3900000000000001,79.0,1.0,0.93,0.58,1
Crimson Echo,756704006.0,1664269.0,Techno,1996.0,13.0,52.0,-0.76,25.0,0.6,0.84,0.39,0
Retro Resonance,207750085.00000003,604999.0,Electronic,1993.0,1.0,100.0,-0.96,43.0,0.14,0.73,0.24,1
Neon Vortex,340168260.0,960362.0,Synthwave,2013.0,60.0,78.0,0.06000000000000005,87.0,0.75,0.46,0.53,0
Liam Harper,595499838.0,4138404.0,Trap,2023.0,25.0,20.0,0.07000000000000006,19.0,0.31,0.56,0.77,0
Liam Harper,315026111.0,4815507.0,Hip-Hop,2003.0,36.0,37.0,0.8,78.0,0.87,0.46,0.5,1
Sofia Carter,732027948.0,3077677.0,Latin,2003.0,17.0,24.0,-0.07999999999999996,100.0,0.36,0.79,0.65,0
Samantha Lee,490142711.00000006,862590.9999999999,Country,2011.9999999999998,57.0,42.0,0.20999999999999996,4.0,0.88,0.53,0.46,1
Crimson Echo,640055134.0,396391.0,Country,2017.0,80.0,21.0,-0.73,43.0,0.8999999999999999,0.22,0.28,1
The Midnight Howl,689085039.0,3850966.0,Reggae,2016.0,44.0,99.0,-0.79,65.0,0.56,0.51,0.9699999999999999,0
ElectroPulse,365332069.0,2129900.0,Metal,2021.0,49.0,64.0,-0.52,72.0,0.16,0.44,0.2,0
EchoSync,698651431.0,1719919.0,House,2008.0,93.0,78.0,-0.9,11.0,0.14,0.3,0.64,1
Samantha Lee,189161800.0,4897118.0,Punk,2011.0,5.0,33.0,0.1299999999999999,84.0,0.76,0.98,0.55,0
Celestial Harmony,781701933.0,98510.00000000001,Techno,2018.0,50.0,103.0,0.29000000000000004,3.0,0.9400000000000001,0.06,0.7,0
Neon Vortex,481120288.0,4400011.0,EDM,2009.9999999999998,73.0,3.0,0.42999999999999994,20.0,0.62,0.65,0.78,1
Crimson Echo,457758590.0,3282667.0,Punk,2002.0,97.0,8.0,0.7,95.0,0.82,0.81,0.61,0
Urban Rhapsody,428329594.0,40013.0,Latin,2007.0,25.0,72.0,-0.39,20.0,0.26,0.25,0.59,0
Sofia Carter,150908887.0,4413826.0,Metal,2013.0,80.0,61.99999999999999,-0.13,35.0,0.83,0.45,0.73,0
Urban Rhapsody,33222110.0,755755.9999999999,Techno,2000.0,96.0,64.0,-0.5,55.0,0.92,0.62,0.72,0
Samantha Lee,351162264.0,642361.0,Trap,2017.0,20.0,102.0,0.6299999999999999,94.0,0.5,0.95,0.72,0
Samantha Lee,219521733.00000003,3241262.0,Folk,2004.0,73.0,101.0,0.16999999999999993,55.0,1.0,0.49,0.25,1
Aurora Soundwave,302489987.0,3187144.0,Indie,1995.0,82.0,36.0,0.17999999999999994,45.0,0.15,0.77,0.26,1
Aurora Soundwave,581258617.0,1257117.0,Lo-Fi,2019.0,100.0,15.0,0.73,68.0,0.55,0.45,0.39,0
Neon Vortex,441522734.99999994,2367246.0,Electronic,2001.0,44.0,11.0,0.69,56.00000000000001,0.88,0.42,0.29,1
Liam Harper,361751175.0,3746307.0,EDM,1990.0,48.0,43.0,-0.81,42.0,0.84,0.39,0.46,1
The Midnight Howl,567739698.0,3370727.0,Rock,2025.0,10.0,6.0,-0.64,58.99999999999999,0.81,0.42,0.79,0
Ava & The Ocean,267444976.00000003,3362724.0,Electronic,2015.0,47.0,101.0,-0.43999999999999995,62.0,0.32,0.97,0.13,1
Jay Zenith,374707377.0,228508.0,Country,2021.0,81.0,35.0,-0.84,66.0,0.99,0.9,0.8999999999999999,1
Firefly Symphony,447001581.0,86660.0,Punk,2014.0000000000002,63.00000000000001,53.00000000000001,0.31000000000000005,7.000000000000001,0.24,0.52,0.85,0
Crimson Echo,452247511.0,2497680.0,Synthwave,2011.9999999999998,9.0,21.0,0.17999999999999994,0.0,0.83,0.6,0.55,0
Liam Harper,556895632.0,4190614.0,Techno,1998.0,91.0,53.00000000000001,0.07000000000000006,97.0,0.7,0.86,0.43,0
Jay Zenith,767641656.0,1843599.0,Reggae,1994.0,14.000000000000002,25.0,-0.87,2.0,1.0,0.33,0.9699999999999999,0
Luna Nova,712466806.0,4931991.0,Latin,2008.0,2.0,20.0,0.72,14.000000000000002,0.6,0.47,0.82,0
Urban Rhapsody,102833639.0,1532130.0,R&B,2000.0,14.000000000000002,14.000000000000002,0.040000000000000036,41.0,0.36,0.93,0.28,0
Jay Zenith,357994929.0,1721590.0,Hip-Hop,2011.9999999999998,33.0,97.0,-0.94,37.0,0.95,0.2,0.64,1
Celestial Harmony,222284827.0,4143352.0,Trap,1998.0,32.0,103.0,-0.29000000000000004,38.0,0.23,0.6,0.3,0
DJ Thunder,692994116.0,862690.0,Synthwave,2019.0,17.0,74.0,0.3400000000000001,67.0,0.5,0.97,0.11,0
DJ Thunder,409712695.0,4259770.0,Latin,2000.0,50.0,9.0,-0.14,88.0,0.59,0.79,0.42,0
Liam Harper,13674058.0,4540869.0,Drum & Bass,1999.0,41.0,12.0,0.76,63.0,0.72,0.74,0.18,1
Firefly Symphony,337263247.0,942757.0,Blues,2000.0,43.0,8.0,0.15999999999999992,42.0,0.47000000000000003,0.03,0.95,1
Sofia Carter,51639599.99999999,16635.0,Synthwave,1994.0,15.0,40.0,0.74,23.0,0.41,0.68,0.46,0
Sofia Carter,392946405.0,760259.0000000001,Trap,2004.0,19.0,61.0,0.96,42.0,0.47000000000000003,0.04,0.56,0
Celestial Harmony,620263020.0,4152382.0000000005,Country,1990.0,51.00000000000001,83.0,-0.24,89.0,0.16,0.68,0.44,1
Ava & The Ocean,173866241.0,3463110.0,Folk,1990.0,5.0,98.0,-0.28,72.0,0.27,0.93,0.92,1
EchoSync,607054302.0,4876432.0,Electronic,1998.0,59.0,103.0,-0.82,65.0,0.86,0.14,0.21,1
Samantha Lee,373789649.0,178259.0,Lo-Fi,2009.0,61.0,51.0,0.1299999999999999,68.0,0.6,0.77,0.34,0
Celestial Harmony,120680732.99999999,2428242.0,Synthwave,2011.9999999999998,60.0,34.0,0.31000000000000005,97.0,0.5,0.59,0.12,0
Celestial Harmony,464642277.0,2254737.0,Indie,1992.0,98.0,65.0,0.95,34.0,0.99,0.62,0.82,1
Horizon Flow,485732135.00000006,1494709.0,K-Pop,2020.0,34.0,58.99999999999999,0.6600000000000001,53.0,0.23,0.56,0.11,1
Sofia Carter,735893345.0,486741.0,Hip-Hop,1999.0,95.0,101.0,0.73,57.99999999999999,0.36,0.32,0.8999999999999999,1
Celestial Harmony,309888749.0,725856.0,Techno,2009.0,57.99999999999999,94.0,0.54,86.0,0.27,0.96,0.36,0
ElectroPulse,442909602.99999994,4979448.0,EDM,2018.0,17.0,84.0,0.21999999999999997,56.00000000000001,0.68,0.04,0.8,1
DJ Thunder,770526044.0,2379352.0,Jazz,2023.0,85.0,40.0,-0.47,81.0,0.92,0.82,0.92,1
Aurora Soundwave,437029398.99999994,3547154.0,Jazz,1998.0,64.0,17.0,0.09000000000000008,20.0,0.19,0.59,0.56,1
Horizon Flow,594076878.0,4401287.0,R&B,2000.0,10.0,30.0,0.54,69.0,0.44,0.32,0.12,0
Ava & The Ocean,525412369.00000006,1767408.0,Lo-Fi,2015.0,18.0,91.0,0.7,95.0,0.23,0.15,0.96,0
Aurora Soundwave,351661289.0,4036052.0,EDM,2019.0,27.0,64.0,-0.61,39.0,0.22,0.94,0.83,1
Luna Nova,209750035.0,3974916.0,Jazz,2013.0,71.0,11.0,0.7,9.0,0.37,0.62,0.2,1
DJ Thunder,102930464.0,2587671.0,Indie,2018.0,41.0,53.00000000000001,0.3599999999999999,0.0,0.89,0.73,0.47000000000000003,1
Horizon Flow,473690430.0,2148947.0,House,2020.0,37.0,6.0,0.97,47.0,0.87,0.1,0.8999999999999999,1
Firefly Symphony,619438985.0,3362057.0,Hip-Hop,1993.0,36.0,81.0,0.8500000000000001,69.0,0.67,0.24,0.38,1
